0.01,0.01495,0.0199,0.02485,0.0298,0.03475,0.0397,0.04465,0.0496,0.05455,0.0595,0.06445,0.0694,0.07435,0.0793,0.08425,0.0892,0.09415,0.0991,0.10405,0.109,0.11395,0.1189,0.12385,0.1288,0.13375,0.1387,0.14365,0.1486,0.15355,0.1585,0.16345,0.1684,0.17335,0.1783,0.18325,0.1882,0.19315,0.1981,0.20305,0.208,0.21295,0.2179,0.22285,0.2278,0.23275,0.2377,0.24265,0.2476,0.25255,0.2575,0.26245,0.2674,0.27235,0.2773,0.28225,0.2872,0.29215,0.2971,0.30205,0.307,0.31195,0.3169,0.32185,0.3268,0.33175,0.3367,0.34165,0.3466,0.35155,0.3565,0.36145,0.3664,0.37135,0.3763,0.38125,0.3862,0.39115,0.3961,0.40105,0.406,0.41095,0.4159,0.42085,0.4258,0.43075,0.4357,0.44065,0.4456,0.45055,0.4555,0.46045,0.4654,0.47035,0.4753,0.48025,0.4852,0.49015,0.4951,0.50005,0.505,0.50995,0.5149,0.51985,0.5248,0.52975,0.5347,0.53965,0.5446,0.54955,0.5545,0.55945,0.5644,0.56935,0.5743,0.57925,0.5842,0.58915,0.5941,0.59905,0.604,0.60895,0.6139,0.61885,0.6238,0.62875,0.6337,0.63865,0.6436,0.64855,0.6535,0.65845,0.6634,0.66835,0.6733,0.67825,0.6832,0.68815,0.6931,0.69805,0.703,0.70795,0.7129,0.71785,0.7228,0.72775,0.7327,0.73765,0.7426,0.74755,0.7525,0.75745,0.7624,0.76735,0.7723,0.77725,0.7822,0.78715,0.7921,0.79705,0.802,0.80695,0.8119,0.81685,0.8218,0.82675,0.8317,0.83665,0.8416,0.84655,0.8515,0.85645,0.8614,0.86635,0.8713,0.87625,0.8812,0.88615,0.8911,0.89605,0.901,0.90595,0.9109,0.91585,0.9208,0.92575,0.9307,0.93565,0.9406,0.94555,0.9505,0.95545,0.9604,0.96535,0.9703,0.97525,0.9802,0.98515,0.9901,0.99505
0.01001,0.0165,0.024,0.02099,0.02899,0.0275,0.04,0.0445,0.052,0.056,0.0525,0.06801,0.0755,0.07751,0.08,0.081,0.094,0.0895,0.10151,0.10001,0.11197,0.11301,0.11851,0.12403,0.12403,0.14144,0.1414,0.13993,0.15181,0.1517,0.15865,0.16348,0.16899,0.17259,0.17683,0.18383,0.1888,0.18974,0.19781,0.20207,0.20945,0.21355,0.21702,0.22236,0.22847,0.23299,0.23545,0.2443,0.24804,0.25119,0.25748,0.25971,0.26703,0.27224,0.27658,0.2803,0.28746,0.29157,0.29404,0.30289,0.30585,0.31072,0.31878,0.32341,0.32696,0.33161,0.33609,0.34194,0.34708,0.35109,0.35653,0.36222,0.36616,0.37314,0.37845,0.38107,0.38465,0.3912,0.39547,0.40014,0.40578,0.41043,0.41565,0.421,0.42479,0.43239,0.43642,0.44021,0.44489,0.45068,0.4543,0.4587,0.46618,0.47191,0.47611,0.47902,0.48631,0.48993,0.49475,0.49965,0.50656,0.51017,0.51563,0.52191,0.52494,0.5303,0.53429,0.53954,0.5445,0.54985,0.55608,0.55888,0.56334,0.57045,0.57352,0.57985,0.5856,0.58871,0.59351,0.59934,0.60436,0.60872,0.61422,0.61956,0.62486,0.62848,0.63516,0.63917,0.64292,0.64849,0.65514,0.65847,0.66245,0.66723,0.67429,0.67922,0.68444,0.68799,0.69421,0.69796,0.70271,0.70824,0.71176,0.71893,0.72306,0.72784,0.73289,0.73848,0.74334,0.74733,0.7529,0.75813,0.76292,0.76753,0.77348,0.77802,0.7821,0.78738,0.79156,0.79753,0.80195,0.80706,0.81124,0.81671,0.82308,0.82609,0.83194,0.83608,0.84137,0.84646,0.85135,0.85659,0.86191,0.86704,0.87148,0.87609,0.88009,0.88538,0.8912,0.89624,0.90049,0.90574,0.91166,0.91582,0.9209,0.92562,0.93086,0.93526,0.94055,0.94568,0.95037,0.95517,0.96001,0.96571,0.97002,0.97498,0.98006,0.98493,0.99011,0.99498
0.05,0.0745,0.09949,0.12399,0.14899,0.1735,0.19849,0.223,0.248,0.27249,0.2975,0.32199,0.34649,0.3715,0.39649,0.42098,0.44548,0.47049,0.49499,0.51999,0.54493,0.56946,0.59449,0.61889,0.64398,0.6683,0.67793,0.67609,0.67441,0.67156,0.66891,0.66576,0.66252,0.65968,0.65711,0.65387,0.65021,0.64753,0.64355,0.64021,0.63652,0.63295,0.63014,0.62554,0.62322,0.61903,0.61574,0.61241,0.60842,0.60518,0.60158,0.59881,0.5948,0.59091,0.58789,0.58374,0.58028,0.57716,0.57348,0.56924,0.56644,0.56296,0.55831,0.55416,0.55083,0.54726,0.544,0.54057,0.53667,0.53345,0.52956,0.52543,0.52165,0.51798,0.51416,0.51049,0.50706,0.50345,0.49959,0.49622,0.49189,0.48858,0.48448,0.48106,0.47729,0.47306,0.46977,0.46523,0.46229,0.45816,0.45422,0.45091,0.44622,0.44294,0.43884,0.43517,0.4314,0.42662,0.42341,0.41993,0.41585,0.41212,0.40821,0.40417,0.40016,0.39652,0.39245,0.38856,0.38478,0.38071,0.37669,0.37304,0.36907,0.3646,0.36118,0.35705,0.35317,0.34928,0.34515,0.34101,0.33738,0.33333,0.3293,0.32535,0.32121,0.31737,0.31328,0.30918,0.30511,0.30121,0.29703,0.29353,0.28939,0.28498,0.28126,0.27696,0.27287,0.2689,0.2645,0.26076,0.25677,0.25239,0.24822,0.24407,0.2401,0.23592,0.23206,0.22805,0.22354,0.21978,0.2151,0.21117,0.20736,0.20296,0.19847,0.19449,0.19069,0.18624,0.18237,0.1779,0.17349,0.16945,0.16535,0.16112,0.15662,0.15255,0.14792,0.14399,0.1397,0.13532,0.13101,0.12695,0.12228,0.11833,0.11408,0.10976,0.10541,0.10119,0.0966,0.09248,0.08802,0.08385,0.0792,0.0753,0.07052,0.06631,0.06179,0.05767,0.05309,0.0488,0.04423,0.04003,0.03549,0.03113,0.02666,0.02224,0.01778,0.01341,0.00891,0.0045
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.89,4.7455,4.5339,4.4088,4.1743,4.1202,3.9217,3.819,3.6592,3.589,3.4348,3.3696,3.232,3.1105,3.0556,2.982,2.8901,2.8357,2.7657,2.7021,2.6279,2.5522,2.4381,2.3965,2.3341,2.2832,2.2249,2.2016,2.1096,2.0646,2.0151,1.9701,1.9506,1.8786,1.8412,1.7806,1.7482,1.7141,1.68,1.6409,1.6305,1.5921,1.5381,1.5078,1.492,1.4542,1.4082,1.3771,1.3565,1.3359,1.3116,1.2852,1.256,1.2411,1.2275,1.1825,1.1699,1.1411,1.1292,1.0905,1.064,1.0554,1.0449,1.0155,1.0049,0.975,0.96869,0.93916,0.93114,0.89917,0.88093,0.87066,0.85485,0.83694,0.82326,0.80651,0.79128,0.76535,0.76159,0.75578,0.72565,0.7194,0.70114,0.68802,0.68186,0.65799,0.65188,0.64025,0.62494,0.60966,0.60153,0.59754,0.57638,0.57728,0.56117,0.54489,0.53838,0.52365,0.51447,0.5018,0.49617,0.48553,0.47518,0.46184,0.45692,0.44952,0.43579,0.42409,0.41718,0.4109,0.40034,0.38953,0.37936,0.37184,0.36475,0.35536,0.34819,0.34224,0.33378,0.32456,0.31517,0.30794,0.30271,0.29284,0.28719,0.2785,0.27258,0.26449,0.2577,0.25056,0.24326,0.23615,0.22965,0.2205,0.21715,0.2106,0.20428,0.19375,0.18904,0.18479,0.17916,0.17063,0.16621,0.16091,0.15404,0.14818,0.14358,0.13724,0.13069,0.12476,0.12095,0.11387,0.10679,0.10282,0.097937,0.092048,0.087076,0.082422,0.076849,0.071199,0.066198,0.061642,0.056544,0.050671,0.046352,0.041482,0.036778,0.031668,0.027043,0.023078,0.018417,0.01366,0.0091704,0.0048264
